video_id,title,published_at,views,likes,comments,tags,duration,duration_seconds,playlist_title
RJw-GSXXguA,Favorite Tableau and Power BI Courses on Udemy,2021-06-01T11:30:03Z,34380,887,86,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst', 'Udemy courses', 'data analyst courses', 'tableau courses', 'power bi courses', 'Tableau vs power bi', 'best courses for data analysts']",PT10M23S,623,Data Analyst Courses
8rO7ztF4NtU,Data Analyst Portfolio Project | Data Cleaning in SQL | Project 3/4,2021-05-25T11:30:01Z,459708,8486,886,"['Alex The Analyst', 'Data Analyst portfolio project', 'Data Analyst Portfolio Projects', 'Projects for data analysts', 'data analyst tableau', 'Data Analyst project', 'Data cleaning in sql', 'sql for data cleaning', 'how to clean data in sql', 'how to clean data', 'how to clean data in sql server', 'Data cleaning', 'Data Analyst data cleaning', 'data cleaning for data analysts', 'data cleaning for data analysis', 'sql portfolio project', 'sql project']",PT54M44S,3284,Data Analyst Portfolio Projects
QILNlRvJlfQ,Data Analyst Portfolio Project | Tableau Visualization | Project 2/4,2021-05-18T11:30:04Z,416950,6430,470,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst', 'Data Analyst portfolio project', 'Data Analyst Portfolio Projects', 'Projects for data analysts', 'Data Analyst Tableau project', 'Data Analyst data visualizaion', 'data analyst tableau', 'tableau for data analysis', 'tableau project', 'data analyst portfolio', 'how to create a data analyst portfolio']",PT52M17S,3137,Data Analyst Portfolio Projects
SVv0WwPzaUg,Asking My Family What I Do For a Living,2021-05-11T11:00:08Z,3782,195,55,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst', 'what does a data analyst do', 'how much money does a data analyst make', 'data analyst salary', 'data analyst family', 'data analyst questions', 'alex the analyst family', 'alex the analyst salary', 'Data Analyst funny']",PT12M37S,757,
qfyynHBFOsM,Data Analyst Portfolio Project | SQL Data Exploration | Project 1/4,2021-05-04T11:00:31Z,2207760,37479,4392,"['Alex The Analyst', 'data analyst project', 'data analyst portfolio', 'data analyst portfolio project', 'data analyst projects for beginners', 'data analyst projects for resume', 'data analyst sql project', 'data analyst github', 'data analyst tableau project', 'Portfolio project for data analyst', 'data exploration project', 'projects for data analysts', 'project for data analyst', 'data analyst projects', 'sql portfolio project', 'sql project', 'data analyst sql', 'sql project for data analyst']",PT1H17M9S,4629,Data Analyst Portfolio Projects
m1KcNV-Zhmc,Advanced SQL Tutorial | Subqueries,2021-04-20T11:00:32Z,438186,9272,245,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst', 'subqueries', 'sql subquery', 'sql subqueries', 'subqueries in sql', 'subquery in sql', 'advanced sql']",PT8M37S,517,Advanced SQL Tutorials
IZRe0nwkuXc,Data Analyst Q/A #6 | Why Am I Not a Data Scientist?,2021-04-15T11:00:06Z,22461,819,141,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst', 'data analyst questions', 'data analyst questions and answers', 'data analyst Q and A', 'data analyst Q/A', 'Data Analyst AMA', 'Questions for Data Analyst']",PT19M5S,1145,Data Analyst Q&A
9RRQtNnq3s0,Google vs IBM Data Analytics Certificates | Which is Better?,2021-04-13T11:00:04Z,376485,12561,634,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst', 'ibm data analyst', 'ibm data analytics', 'ibm data science', 'google data analyst', 'google data analytics', 'google professional certificate', 'ibm professional certificate', 'google vs ibm certificate', 'coursera google cert', 'coursera ibm cert', 'google vs ibm data analyst', 'google vs ibm data analytics certificate', 'ibm vs google certification', 'google vs ibm certification', 'google data analyst certification']",PT5M58S,358,
qewHAdfzLOw,Data Analyst Reacts: How to Go From Data Analyst to Data Scientist,2021-04-06T11:00:12Z,28466,964,85,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst', 'reaction video', 'reacting to ken jee video', 'data analyst to data scientist', 'going from data analyst to data scientist', 'how to become a data scientist', 'ken jee', 'ken jee video', 'data science', 'vlog', 'data scientist', 'data science 2020', 'how to go from data analyst to data scientist', 'data analyst', 'data science career', 'data analyst vs data scientist', 'data science career path', 'data analyst jobs']",PT12M28S,748,
bHssBHfHWmU,Laptops for Data Analysts |  Specifications + Recommendations,2021-03-30T11:00:18Z,203946,4288,331,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst', 'data analyst laptop', 'data science laptop', 'data analysis laptop', 'data scientist laptop', 'laptop for data analyst', 'laptop for data analysts', 'laptop for data scientists', 'laptops for data analysis', 'laptops for data science', 'best laptops for data analysis', 'best laptops for data analysts', 'best laptops for data science', 'best laptops for data scientists', 'best laptop', 'laptops for python']",PT15M30S,930,
A4OVjWeVb10,Best Machine Learning Courses on Coursera,2021-03-23T11:00:02Z,63589,1869,83,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst', 'machine learning', 'coursera machine learning', 'machine learning coursera', 'machine learning courses', 'best machine learning courses', 'best machine learning courses on coursera', 'coursera best machine learning courses', 'coursera best machine learning', 'best ml courses', 'ml courses']",PT6M39S,399,Data Analyst Courses
SIseim20_Dc,Will Data Analysts Be Automated? | Alex The Analyst | Episode 18,2021-03-18T11:00:08Z,16510,485,118,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst', 'Will Data Analysts', 'will data analysts be automated', 'data analyst automation', 'automation in data analysis', 'automation of data analysts', 'data analysis automation', 'will data analysis be automated']",PT28M7S,1687,Alex The Analyst Show
NrBJmtD0kEw,Advanced SQL Tutorial | Stored Procedures + Use Cases,2021-03-16T11:00:07Z,500766,8502,204,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst', 'stored procedures', 'sql stored procedures', 'stored procedures sql', 'how to use a stored procedure', 'what is a stored procedure', 'stored proc sql', 'stored proc', 'sql stored proc']",PT6M15S,375,Advanced SQL Tutorials
wnapnTAMj68,Google Data Analytics Professional Certificate | It's Finally Here!,2021-03-12T12:00:17Z,371800,11212,1165,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst', 'google data analyst', 'google data analyst certificate', 'google data analyst certification', 'google data', 'data analyst google', 'google certification', 'google certificate', 'google certificate data', 'google certificate data analyst', 'google certification programs', 'google data analyst course', 'google data analytics certification', 'google data analytics certificate', 'google data analytics course']",PT14M34S,874,Data Analyst Courses
duMcYRtQITA,Google Data Analytics Certificate | Coming Out Soon!,2021-03-04T12:15:01Z,51820,2358,314,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst', 'google data analyst', 'google data analyst certificate', 'google data analyst certification', 'google data', 'data analyst google', 'google certification', 'google certificate', 'google certificate data', 'google certificate data analyst', 'google certification programs', 'google data analyst course', 'google data analytics certification', 'google data analytics certificate', 'google data analytics course']",PT7M44S,464,
QG1fo7LFesA,Reviewing Your Data Analyst Resumes | Part 2,2021-03-02T12:00:08Z,25121,588,77,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst', 'How to become a data analyst', 'data analyst resume', 'data analyst resume tips', 'how to create a data analyst resume', 'data science resume', 'data science resume tips', 'data analyst resumes', 'resume', 'resume for data analyst']",PT40M36S,2436,Data Analyst Resume
pYRG5X7110M,Best Course to Learn Statistics for Data Analysis,2021-02-25T12:00:13Z,128532,3120,95,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst', 'statistics course', 'data analysis statistics', 'do I need to know statistics', 'statistics for data science', 'statistics for data analysis', 'statistics', 'statistics for data analytics', 'statistics course for data', 'best statistics course']",PT6M12S,372,Data Analyst Courses
NViKsiGP4TY,DataQuest Review | Is it Worth it?,2021-02-23T12:00:19Z,25741,432,46,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst', 'dataquest', 'dataquest review', 'dataquest vs datacamp', 'data quest 2021', 'dataquest 2020', 'dataquest review 2020', 'dataquest review 2021', 'dataquest for free', 'dataquest for python', 'dataquest for data analysis']",PT17M20S,1040,
1gdKC5O0Pwc,R vs Python | Which is Better for Data Analysis?,2021-02-16T12:00:00Z,240298,5251,419,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst', 'r vs python', 'python vs r', 'r for data analysis', 'r for data science', 'python for data analysis', 'python for data science']",PT11M51S,711,
GQj6_6V_jVA,Advanced SQL Tutorial | String Functions + Use Cases,2021-02-04T12:00:04Z,191092,4635,156,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst', 'string functions', 'sql string functions', 'string functions in SQL']",PT13M49S,829,Advanced SQL Tutorials
RF0LE3hYFrI,Advanced SQL Tutorial | Temp Tables,2021-02-02T12:00:13Z,276468,5925,147,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst', 'temp tables', 'temp tables sql', 'temporary tables sql', 'sql temp', 'sql temp tables', 'how to use temp tables', 'how to use temp tables in sql']",PT10M19S,619,Advanced SQL Tutorials
8o-O6pR6yAE,IBM Data Analyst Certificate Study Session,2021-01-30T15:33:41Z,5328,173,22,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst', 'ibm data analyst certificate', 'coursera ibm data analyst', 'coursera']",PT1H21M50S,4910,
eFDbE5Yunj0,IBM Data Analyst Professional Certificate by Coursera | Is it Worth it?,2021-01-26T12:00:22Z,135558,3312,308,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst', 'ibm data analyst', 'icm data analyst coursera', 'ibm data analyst certificate', 'ibm data analyst professional certificate', 'ibm certificate', 'ibm data science', 'ibm data science professional certificate', 'ibm data science certificate', 'coursera courses', 'is the ibm data analyst certificate worth it', 'ibm data analyst certificate review', 'ibm data science certificate review', 'ibm data analyst review']",PT7M26S,446,Data Analyst Courses
D9bNctNnAig,DataCamp Review | Is it Worth it?,2021-01-21T12:00:03Z,210244,4253,274,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst', 'Datacamp', 'Datacamp review', 'is data camp worth it', 'datacamp for r', 'datacamp for python', 'datacamp for sql', 'datacamp for data analysts', 'data camp for data scientists', 'datacamp for data scientists', 'datacamp for beginners', 'datacamp python for beginners']",PT16M15S,975,
VsztBAEtC7c,Best Python Course for Data Analysts,2021-01-19T12:00:09Z,56488,1387,119,"['Data Analyst', 'Data Analytics', 'Alex The Analyst', 'Best Python Course for Data Analysts', 'best python course', 'best data analyst course', 'best data science course', 'best data analyst courses', 'best data science courses', 'best courses for data analysts', 'best courses for data scientists', 'courses for python', 'Udemy courses for data science', 'udemy courses for data analysts', 'python course on pandas', 'python course on numpy', 'python course on machine learning', 'Python course']",PT8M38S,518,Data Analyst Courses
T3KMZoXrVTQ,Top 5 Data Analyst Skills,2021-01-12T12:00:07Z,35001,1410,172,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst', 'alex the analyst', 'best data analyst skills', 'top data analyst skills', 'data analyst skills', 'top 5 data analyst skills', 'skill for data analysts', 'skills for data analysts', 'data analyst skill set', 'data analyst skills in 2021', 'best data analyst skills in 2021', 'data analyst skills required', 'data analyst skills needed', 'skills needed to become a data analyst', 'skills to become data analyst']",PT5M51S,351,
tJaDicmRW7s,Best Industries for Data Analysts in 2021 | Alex The Analyst Show | Episode 17,2021-01-07T12:00:28Z,15543,500,146,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst', 'data analyst industries', 'data science industries', 'best data analyst industries', 'best data science industries', 'data industries', 'best data industries']",PT27M45S,1665,Alex The Analyst Show
hfRcaRw_atI,Top 5 Data Analyst Interview Mistakes,2021-01-05T12:00:10Z,106605,2626,73,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst', 'Data Analyst Interview', 'Data Analyst Interviews', 'Data Analyst Interview Mistakes', 'top interview mistakes', 'Interview Mistakes', 'Data Analyst interview questions', 'data analyst interview preparation']",PT5M28S,328,
aPDOGxrONy0,2020 Year End Review + Upcoming Giveaway Details,2020-12-31T12:00:01Z,1585,140,101,"['Data Analyst', 'How to become a data analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex the analyst', 'year end review', '2020 year end review', 'Alex The Analyst Giveaway']",PT3M37S,217,
w25ZjL0OqT4,Data Analyst Resume | Everything You Need to Know | Alex The Analyst Show | Episode 16,2020-12-24T12:00:19Z,42346,1212,137,"['Data Analyst', 'How to become a data analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'data analyst resume', 'data analyst resume tips', 'how to create a data analyst resume', 'data science resume', 'data science resume tips', 'data analyst resumes']",PT51M26S,3086,Alex The Analyst Show
EWPeAXrF3zg,Solving Medium Level SQL LeetCode Questions | Part 2/3,2020-12-22T12:00:04Z,12173,252,33,"['Data Analyst', 'How to become a data analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Leetcode for data analysts', 'Leetcode for data analyst', 'Leetcode for Data Scientist', 'LeetCode for Data Science', 'Leetcode for interviews', 'Leetcode for interview prep', 'SQL Leetcode', 'Leetcode for SQL', 'Database leetcode questions', 'SQL Leetcode questions', 'SQL Leetcode problems', 'Solving Leetcode problems', 'Solving leetcode questions sql', 'leetcode medium', 'medium level leetcode']",PT21M26S,1286,
ru0Xdvxd37Q,Entry vs Mid vs Senior Level Data Analyst | Alex The Analyst Show | Episode 15,2020-12-17T12:00:12Z,47478,1556,209,"['Data Analyst', 'How to become a data analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'entry level vs senior level', 'entry level data analyst vs mid level data analyst', 'entry vs mid level', 'entry level data analyst', 'entry vs mid vs senior level', 'entry vs mid vs senior level data analyst', 'mid level data analyst', 'senior level data analyst', 'junior vs mid vs senior analyst', 'junior vs mid vs senior level data analyst', 'levels of being a data analyst']",PT26M40S,1600,Alex The Analyst Show
BAVPAYWAoC4,Data Engineer vs Data Analyst | Which Is Right For You?,2020-12-15T12:00:08Z,87248,2829,147,"['Data Analyst', 'How to become a data analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'data engineer', 'data engineer job description', 'data engineer salary', 'data engineer skills', 'data engineer vs data analyst', 'data analyst vs data engineer', 'data analyst salary', 'data analyst job description', 'data analyst skills', 'data engineer vs', 'data analyst vs']",PT6M39S,399,
whgwEwA5SHU,How to Find Out Your Coworkers Salary | Alex The Analyst Show | Episode 14,2020-12-10T12:00:30Z,3154,98,55,"['Data Analyst', 'How to become a data analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'how to find out your coworkers salary', 'coworkers salary', 'why you should tell your coworkers your salary', 'find out coworkers salary', 'how much do your peers make', 'peers salary']",PT26M11S,1571,Alex The Analyst Show
K1WeoKxLZ5o,Advanced SQL Tutorial | CTE (Common Table Expression),2020-12-08T12:00:05Z,408498,6357,197,"['Data Analyst', 'How to become a data analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'SQL Tutorial', 'Advanced SQL Tutorial', 'CTE SQL', 'CTE SQL Server', 'CTE Tutorial', 'How to use a CTE', 'How to use a CTE in SQL', 'CTE in SQL', 'What is a CTE']",PT3M44S,224,Advanced SQL Tutorials
0HRgbb1PcDQ,"Data Analyst Salary (Expectations, Bonuses, 401K, ESPP) | Alex The Analyst Show | Episode 13",2020-12-03T12:00:00Z,23326,739,190,"['Data Analyst', 'How to become a data analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Data Analyst Salary', 'How much does a data analyst make', 'Salary for data analyst', 'Salary for data scientist', 'data science salary', 'data scientist salary']",PT27M8S,1628,Alex The Analyst Show
D6XNlTfglW4,Intermediate SQL Tutorial | Partition By,2020-12-01T12:04:43Z,311794,6941,204,"['Data Analyst', 'How to become a data analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Partition by', 'Partition by sql', 'SQL Partitions', 'SQL Partition by', 'Partitions sql']",PT4M14S,254,Intermediate SQL Tutorials
MQ5UUNjWgug,Data Analyst Q/A LIVE #5 | AMA,2020-11-28T17:07:30Z,4914,131,18,"['Data Analyst', 'How to become a data analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'data analyst ama', 'data analyst q/a', 'questions for data analyst', 'questions for data analysis', 'data analyst job', 'data analyst position', 'data analyst day in the life', 'data science', 'data scientist', 'data analyst projects']",PT1H29M31S,5371,Data Analyst Q&A
JikLVP9DkPs,Completely REALISTIC Jobs on LinkedIn | Alex The Analyst Show | Episode 12,2020-11-25T11:00:05Z,24908,885,162,"['Data Analyst', 'How to become a data analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'realistic jobs on linkedin', 'data analyst jobs', 'data analyst career', 'data analyst jobs on linkedin', 'data science jobs', 'data scientist jobs', 'data analytics jobs']",PT26M43S,1603,Alex The Analyst Show
yzqpYs7dIqY,Completely Unrealistic Jobs on LinkedIn | Alex The Analyst Show | Episode 11,2020-11-19T15:00:26Z,14703,572,207,"['Data Analyst', 'How to become a data analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'bad jobs on linkedin', 'data analyst jobs on linkedin', 'Unrealistic jobs on linkedin', '5 years experience for entry level job', 'Crazy jobs on linkedin']",PT22M9S,1329,Alex The Analyst Show
7uH7_DThtX0,Top 3 Tips on Using LinkedIn to Land a Job,2020-11-17T14:11:52Z,352586,12326,253,"['Data Analyst', 'How to become a data analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Linkedin for jobs', 'How to use linkedin to find a job', 'Linkedin for data analysts', 'best way to use linkedin to land a job', 'Finding a job through linkedin', 'how to use linkedin to land a job', 'Linkedin for job seekers', 'Linkedin for job hunting', 'best way to use linkedin to find a job', 'finding a job on linkedin', 'using linkedin to land a job', 'data science jobs', 'data analyst jobs']",PT6M50S,410,Data Analyst Bootcamp
GGLF2jLo8J4,What is No Code Analytics? | Alex The Analyst Show | Episode 10,2020-11-12T12:34:08Z,3939,122,81,"['Data Analyst', 'How to become a data analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'No Code Analytics', 'Alex The Analyst', 'what is no code analytics', 'Bubble', 'No code analytics for data analyst', 'No code', 'No code platform', 'Should I learn no code analytics']",PT22M35S,1355,Alex The Analyst Show
BGBXnNvWdQ4,Solving LeetCode SQL Interview Questions | Part 1/3,2020-11-10T15:02:50Z,27814,708,66,"['Data Analyst', 'How to become a data analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Leetcode', 'Leetcode for data analysts', 'Leetcode for data analyst', 'Leetcode for Data Scientist', 'LeetCode for Data Science', 'Leetcode for interviews', 'Leetcode for interview questions', 'Leetcode for interview prep', 'SQL Leetcode', 'Leetcode for SQL', 'Database leetcode questions', 'SQL Leetcode questions', 'SQL Leetcode problems', 'Solving Leetcode problems', 'Solving leetcode questions sql']",PT27M13S,1633,
PurMLMKNX0I,What is Analytics Consulting? With John Ariansen | Alex The Analyst Show | Episode 9,2020-11-05T15:43:17Z,13992,396,118,"['Data Analyst', 'How to become a data analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Analytics Consulting', 'John Ariansen', 'How to get an analytics job', 'Free Lance Analytics', 'Freelance data Analytics', 'Freelance consulting', 'Data Analytics Consulting', 'Running an analytics company', 'Starting an Analytics Company']",PT53M56S,3236,Alex The Analyst Show
pvxNYyJuiqA,Data Analyst Skills Path | What Skills You NEED to Know,2020-11-03T15:13:12Z,78037,3607,269,"['Data Analyst', 'How to become a data analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Data Analyst Skills Path', 'Data Analyst Skills', 'Top Data Analyst Skills', 'Best Data Analyst Skills', 'Skills needed to become an analyst', 'Skills to become a data analyst', 'Skills needed to become a data analyst', 'top skills for an analyst', 'Data Analyst Skillset', 'Most important data analyst skills']",PT4M46S,286,
rZpfNh28nFI,Data Analyst Q&A LIVE #4,2020-10-30T15:13:53Z,3570,104,25,"['Data Analyst', 'How to become a data analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics']",PT1H9M11S,4151,Data Analyst Q&A
brxnKIy6Cek,Asking My Wife Your Questions About Me | Alex The Analyst Show | Episode 8,2020-10-27T16:06:53Z,14546,565,223,"['Data Analyst', 'How to become a data analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst', 'Alex the analyst wife', 'Wife of alex the analyst', 'relationships in tech', 'data analyst work life balance', 'data analyst stress level', 'can data analysts get married']",PT29M35S,1775,Alex The Analyst Show
